Model_number	Min_Scale_V	Max_Scale_V	Mean_Scale_V	RMS_Scale_V	Min	Max	Mean	RMS	Min_Scale_tt	Max_Scale_tt	Mean_Scale_tt	RMS_Scale_tt	Min_Scale_tr	Max_Scale_tr	Mean_Scale_tr	RMS_Scale_tr
222	-0.539977032322	0.263099877587	-0.00215203749462	0.0505975247502	-141.743970985	69.0637178665	-0.564909842338	13.2818502469	-0.316665922918	0.232925215258	-0.000898317723142	0.0457431712609	-0.123463371651	0.193248066329	-7.4651627869e-16	0.0314079319288
23	-0.27279655994	0.316068806424	-0.00238257843256	0.0443690775048	-71.6090969844	82.9680616862	-0.625426838547	11.646882845	-0.194181733452	0.220150400776	-0.000624811435717	0.041784802678	-0.147396527795	0.239906235521	1.76558151874e-15	0.033995225937
195	-0.208360703297	0.278802594896	-0.00159395189844	0.0437382492311	-54.6946846154	73.1856811601	-0.41841237334	11.4812904232	-0.249677298783	0.211851795271	0.000154792079417	0.0426785592529	-0.208808635152	0.257877812759	-1.24535094136e-16	0.0430601252589
127	-0.286287809665	0.299169717202	-0.00142843123252	0.0436676542419	-75.1505500372	78.5320507654	-0.374963198536	11.4627592385	-0.209198102745	0.230246156179	0.000276871722575	0.0416024086552	-0.185607634788	0.229176357716	-1.39503902998e-15	0.0355653746701
71	-0.188997198199	0.28900839724	-0.00199618264771	0.0428368210327	-49.6117645273	75.8647042756	-0.523997945024	11.2446655211	-0.231025593085	0.187240733216	-0.000329833285297	0.0407925869463	-0.149515392487	0.230818289743	-1.12848870074e-15	0.0353300163982
52	-0.217403619706	0.269905085916	-0.00146079743665	0.0440056574271	-57.0684501729	70.8500850529	-0.38345932712	11.5514850746	-0.21208936671	0.214617878736	-3.05851395891e-05	0.0421522560063	-0.137179358269	0.246551060578	-5.33771140495e-16	0.0349350198695
271	-0.195577861676	0.258540830345	-0.00146187206956	0.0418895445838	-51.3391886901	67.8669679655	-0.383741418259	10.9960054532	-0.207661512065	0.21481733053	9.91018549356e-05	0.0397752349484	-0.180099166227	0.233513747341	1.23697983436e-15	0.0380038260305
104	-0.248150879256	0.238005695822	-0.00135997348483	0.041564334667	-65.1396058046	62.4764951532	-0.356993039767	10.9106378501	-0.20481908869	0.231460018073	0.000179561752178	0.0402235085599	-0.163933881347	0.253534827957	-1.0663600109e-15	0.0380864366972
78	-0.342703066057	0.284290135549	-0.00251682794883	0.0463473070523	-89.9595548399	74.6261605816	-0.660667336567	12.1661681012	-0.200878945897	0.323842457733	-0.000509254937319	0.0430287024289	-0.12811224763	0.235663702035	-7.19897348645e-16	0.0331275870082
279	-0.198543377491	0.270191167042	-0.00203621490329	0.0428804037213	-52.1176365914	70.9251813484	-0.534506412113	11.2561059769	-0.197573539569	0.200673693735	-0.000630550792498	0.0403261457849	-0.150569359856	0.244683696211	-9.29502329879e-16	0.0359902861827
41	-0.267360254494	0.328085984093	-0.00267769086448	0.0503304275715	-70.1820668048	86.1225708245	-0.702893851925	13.2117372375	-0.370529454376	0.484283449936	-0.000303082690668	0.0513313061399	-0.122727890086	0.191213926914	7.99766040827e-16	0.0295620002028
234	-0.24386570925	0.236106247203	-0.001727421764	0.0444999767796	-64.0147486782	61.9778898908	-0.45344821305	11.6812439047	-0.44308281552	0.189360337409	0.000693346135313	0.0429619698543	-0.138270147197	0.249286286098	-7.09048632018e-16	0.033657124373
61	-0.274670962656	0.530337881478	-0.00250220621751	0.0503049437112	-72.1011276971	139.213693888	-0.656829132095	13.2050477242	-0.261106933732	0.2568324834	-0.000720287042255	0.0469186180915	-0.125760462821	0.216494381846	3.87165682272e-16	0.03062785496
288	-0.242193298231	1.91617706758	-0.0025105607388	0.0579984125554	-63.5757407857	502.99648024	-0.659022193935	15.2245832958	-0.341072158471	0.264122723631	-0.00199725814627	0.0459980110703	-0.134611988339	0.239938372459	-1.74634780939e-16	0.0342597161257
237	-0.213052511957	0.293787861005	-0.00197430144441	0.0432480305859	-55.9262843887	77.1193135138	-0.518254129158	11.3526080288	-0.241914787301	0.2301165259	-0.000159315156378	0.0414928672311	-0.17896214249	0.272112434949	-1.42300884245e-14	0.042077997503
263	-1.21585774275	0.365985935576	-0.00148782143476	0.0523583301549	-319.162657472	96.0713080887	-0.390553126624	13.7440616657	-0.309107565692	0.210358167143	0.000258164496385	0.044464322581	-0.125874801113	0.240405969565	1.47294983529e-15	0.0330047729144
90	-0.197246744805	0.262371385304	-0.00171163032901	0.0428349428521	-51.7772705114	68.8724886423	-0.449302961366	11.2441724987	-0.212426408579	0.19878437622	-0.000152820583299	0.0411530339487	-0.186989464998	0.25610241895	1.41797824356e-15	0.0393655108787
290	-0.310404849028	0.407609736091	-0.00223119653895	0.0496852972842	-81.4812728698	106.997555724	-0.585689091474	13.0423905371	-0.195603494649	0.281931183529	-0.000591412493636	0.0436756037335	-0.154325695831	0.253246415523	2.47368195427e-16	0.0329417294567
116	-0.187888687482	0.287637037094	-0.00167384427955	0.0427846386663	-49.3207804639	75.5047222373	-0.439384123383	11.2309676499	-0.223362442599	0.222529274208	0.000362929525662	0.0411896640558	-0.1773678208	0.264658790415	2.7536419241e-15	0.0417360902541
281	-0.198555916662	0.278832142119	-0.00158595457595	0.0440584147164	-52.1209281236	73.1934373063	-0.416313076188	11.565333863	-0.247839096628	0.239635284971	0.000706896051468	0.0428192936746	-0.175063117487	0.292043868268	-2.00325747985e-15	0.0442371192295
39	-0.201926880835	0.308728479559	-0.000968648483598	0.0451804307708	-53.0058062192	81.0412258843	-0.254270226944	11.8598630773	-0.194025258929	0.216280577666	0.00027027922506	0.0416602289246	-0.137680645239	0.233998003931	1.07380275817e-16	0.0349725080035
202	-0.187168876279	0.357516581395	-0.00147003609257	0.0441478206443	-49.1318300233	93.8481026163	-0.385884474299	11.5888029191	-0.206329987368	0.224255852147	-0.000442557516937	0.0406365254763	-0.181398811307	0.237180610806	-5.58713865466e-16	0.0353842417976
256	-0.185455047349	0.383242044689	-0.00153905114437	0.0430286268963	-48.681949929	100.601036731	-0.404000925397	11.2950145603	-0.196212490606	0.195146194158	-0.000356749304499	0.0401184014506	-0.147474990971	0.242945663395	1.85402166905e-16	0.0363441995965
283	-0.210489991982	0.391521572309	-0.00171425094322	0.0436315124495	-55.2536228953	102.774412731	-0.449990872595	11.453272018	-0.186563022351	0.218921237998	-5.55124010354e-05	0.040626342431	-0.153290098034	0.23986468335	1.26475921407e-15	0.0357299221884
51	-0.202616622179	0.277428431904	-0.0013957892555	0.0425106251663	-53.186863322	72.8249633749	-0.366394679569	11.1590391061	-0.228130233044	0.20800660736	0.000855603877141	0.0402650154671	-0.156894951423	0.272127801543	-5.26510891299e-15	0.0399141821632
248	-0.451089900592	0.272330647964	-0.00210543772477	0.0446793229292	-118.411098905	71.4867950905	-0.552677402751	11.7283222689	-0.22728626276	0.195003887121	-0.000411050140622	0.0414217329445	-0.148061371022	0.246486042846	2.59694749664e-16	0.0344787537074
44	-0.175299478011	0.251765578544	-0.00205832488779	0.0426104398377	-46.0161129779	66.0884643679	-0.540310283044	11.1852404574	-0.202996017457	0.195026216772	-0.000133634980616	0.0397701239825	-0.156084635688	0.258463976913	6.0797247422e-16	0.0374279293341
280	-0.250354615401	0.253754639762	-0.00195799493574	0.0452078213083	-65.7180865427	66.6105929376	-0.513973670632	11.8670530934	-0.282372183756	0.208535050738	0.000260554324682	0.043994082566	-0.125029425061	0.219424437702	-3.0590762437e-15	0.032610941115
30	-0.220064648383	0.407819303255	-0.000838268228828	0.0433643613543	-57.7669702005	107.052567105	-0.220045410067	11.3831448555	-0.221268016541	0.220518902687	0.000860420972217	0.040658629958	-0.178315335384	0.260218134436	-4.17197722909e-15	0.0405420582521
112	-0.27799163121	0.394541760385	-0.00207598496457	0.0456413444045	-72.9728031925	103.567212101	-0.5449460532	11.9808529062	-0.216974555924	0.323217503958	-0.000434242847077	0.0426097610292	-0.129659770584	0.238905989462	-1.87623882506e-16	0.0339732220119
293	-0.177699458732	0.307618316668	-0.00164425811323	0.0427313297922	-46.6461079173	80.7498081254	-0.431617754722	11.2169740705	-0.229668845228	0.183764006925	-0.000431496459254	0.0402898397916	-0.195163659751	0.239934539355	-4.84024547778e-16	0.0364099187704
27	-0.201730687174	0.202713297681	-0.00174084340936	0.041637284819	-52.9543053832	53.2122406411	-0.456971394957	10.929787265	-0.198143366926	0.18756859818	-9.86507499585e-05	0.040048391844	-0.164558593435	0.228159093707	3.4385809745e-16	0.0368174341023
268	-0.190043529353	0.479543566509	-0.00219902847633	0.0441778272247	-49.8864264551	125.880186209	-0.577244975036	11.5966796465	-0.201424639842	0.200986011161	-0.000679199544062	0.0412555623396	-0.146798391521	0.227095231969	-3.51665840848e-16	0.0347345447515
38	-0.269727594528	0.822823818564	-0.00203252969529	0.048926855247	-70.8034935636	215.991252373	-0.533539045014	12.8432995023	-0.214675580037	0.221164113198	-0.000698873253131	0.0441846677383	-0.150733289247	0.242362193203	2.31631704478e-16	0.0319581469162
299	-0.197402532773	10.6962973639	0.00325200061349	0.207348774492	-51.818164853	2807.77805802	0.853650161041	54.4290533041	-0.212037225454	0.208934552619	-0.000225251353338	0.0414181178655	-0.173690976982	0.235489102062	7.149956886e-17	0.0355339130659
289	-0.340612384577	0.610268247224	-0.00181796206701	0.0470617009455	-89.4107509514	160.195414896	-0.477215042589	12.3536964982	-0.256115571395	0.213002635881	-0.00101799080324	0.0416345954872	-0.145103203087	0.239912799823	-2.34351322415e-17	0.0342765092155
25	-0.655656348113	0.242487561489	-0.00183174817865	0.049112279749	-172.10979138	63.6529848908	-0.480833896894	12.8919734341	-0.242202621213	0.293570506655	0.000195396434399	0.0437904899037	-0.131972281408	0.216490348918	-3.57763656702e-16	0.0332320755413
164	-0.210470753737	0.261102833634	-0.00157459351622	0.0421888051973	-55.2485728559	68.5394938288	-0.413330798007	11.0745613643	-0.203893902484	0.235984210452	0.000190501834553	0.0407617898062	-0.180743382442	0.247629081483	-1.16544852671e-16	0.0384634176878
209	-0.230721332114	0.237917982665	-0.0018653504454	0.0423380404645	-60.5643496799	62.4534704496	-0.489654491918	11.1137356219	-0.225659600487	0.197353671456	-0.000563164466505	0.0405683768344	-0.169274993625	0.246129263422	-1.82767846978e-16	0.0365196095106
63	-0.514642353911	0.249200018505	-0.00121073508321	0.0482630177678	-135.093617902	65.4150048575	-0.317817959343	12.669042164	-0.447259328221	0.29532896292	0.000125909717933	0.0469386959411	-0.126851553341	0.226545077569	1.35306249084e-15	0.0313289045139
26	-0.637109644159	0.408697898741	-0.00116348249498	0.0527621796297	-167.241281592	107.28319842	-0.305414154933	13.8500721528	-0.258661632823	0.25666569724	5.50063452306e-06	0.0487673477604	-0.123665752694	0.206237394789	-5.95856189496e-16	0.0310490427417
114	-0.302709275297	0.31616024345	-0.00239010024293	0.045317981446	-79.4611847655	82.9920639057	-0.627401313769	11.8959701296	-0.193902904052	0.220539754708	-0.000350132078658	0.0424696185111	-0.188478320939	0.192368912655	-1.5797746822e-15	0.0343287629774
6	-0.910243983755	0.416675645173	-0.00179513785663	0.0491718194139	-238.939045736	109.377356858	-0.471223687365	12.9076025962	-0.373749069919	0.252188398203	0.000146039066335	0.0442291988486	-0.153517637421	0.231762558455	-8.70055568155e-16	0.034253302595
42	-0.288816147462	0.224233317235	-0.00240542054352	0.0443906567257	-75.8142387088	58.8612457743	-0.631422892673	11.6525473905	-0.216723999729	0.221379461359	-0.000567546330419	0.0424224812572	-0.15638845227	0.239228956746	-5.51167967121e-16	0.0340648881806
191	-0.194951551078	0.26753469217	-0.00174446477867	0.0425399319154	-51.1747821579	70.2278566947	-0.457922004401	11.1667321278	-0.23349985252	0.212252359941	1.19867198332e-05	0.0412836851065	-0.179904537568	0.255487632806	-2.61908530566e-16	0.0416084895144
226	-0.183086317669	0.272384637928	-0.00171010426878	0.0423660333501	-48.0601583881	71.5009674561	-0.448902370555	11.1210837544	-0.212434663292	0.219210720335	3.62771059678e-05	0.0405450722951	-0.162412928011	0.251109109225	5.99863212276e-18	0.0407842414001
295	-0.248303597831	0.268891026464	-0.00214008001013	0.046353872388	-65.1796944306	70.5838944468	-0.561771002659	12.1678915019	-0.244583819837	0.232714241255	-0.000836456919134	0.0447499314473	-0.122860905628	0.183908736817	3.574978443e-16	0.0319438009692
215	-0.919257975825	0.252840467287	-0.002507078424	0.0483959687512	-241.305218654	66.3706226629	-0.658108086301	12.7039417972	-0.341166778877	0.198792167658	-0.000371916923923	0.0436302021597	-0.124992684625	0.224649524151	-1.04378976081e-15	0.0332198691542
174	-0.276611063034	0.315593074104	-0.000874510109183	0.0440320739132	-72.6104040464	82.8431819523	-0.22955890366	11.5584194022	-0.213559690763	0.295835055165	0.000301393386004	0.0416576386065	-0.173093418194	0.22408819872	-1.01138048448e-15	0.0380885174821
236	-0.328751602918	0.248556574535	-0.00220525619228	0.0443655898508	-86.297295766	65.2461008154	-0.578879750473	11.6459673358	-0.394667515216	0.223702032693	1.35199990728e-05	0.0425619947502	-0.136203020419	0.232524550991	8.80648390752e-16	0.0348445480062
173	-0.191678020879	0.282915708839	-0.00160279494015	0.0427671268245	-50.3154804808	74.2653735704	-0.420733671789	11.2263707914	-0.194656409892	0.223929510098	0.000241983784365	0.0407476298332	-0.182758412503	0.26311304759	-4.16517719241e-15	0.0408102387842
12	-0.177081813367	0.387924627988	-0.0014177659899	0.0427085133959	-46.4839760089	101.830214847	-0.372163572349	11.2109847664	-0.197124740133	0.221106437113	-0.000652552345491	0.0400015930401	-0.163685926319	0.225719380382	-2.56830323478e-16	0.0363734006641
181	-0.2048274506	0.243603387407	-0.00221674937752	0.0417304072982	-53.7672057826	63.9458891945	-0.5818967116	10.9542319158	-0.18584947387	0.197538617863	0.000362139186937	0.0405315775554	-0.166429108565	0.242896246415	2.20148211966e-15	0.0370385876461
